timestamp,location,temp_f,temp_c,region,demand_mw,hour,day_of_week,month,is_weekend,week_of_year,day_of_year
2024-06-12 19:00:00,Houston_TX,98.87,37.15,COAST,27238.6,19,2,6,False,24,164
2024-06-12 20:00:00,Houston_TX,93.03,33.91,COAST,27708.4,20,2,6,False,24,164
2024-06-12 21:00:00,Houston_TX,92.97,33.87,COAST,27270.1,21,2,6,False,24,164
2024-06-12 22:00:00,Houston_TX,93.54,34.19,COAST,26661.0,22,2,6,False,24,164
2024-06-12 23:00:00,Houston_TX,92.21,33.45,COAST,27268.2,23,2,6,False,24,164
2024-06-13 00:00:00,Houston_TX,91.1,32.83,COAST,25929.8,0,3,6,False,24,165
2024-06-13 01:00:00,Houston_TX,91.84,33.25,COAST,26637.3,1,3,6,False,24,165
2024-06-13 02:00:00,Houston_TX,92.27,33.48,COAST,25991.0,2,3,6,False,24,165
2024-06-13 03:00:00,Houston_TX,94.55,34.75,COAST,26740.8,3,3,6,False,24,165
2024-06-13 04:00:00,Houston_TX,99.51,37.5,COAST,26520.2,4,3,6,False,24,165
2024-06-13 05:00:00,Houston_TX,91.34,32.97,COAST,26393.4,5,3,6,False,24,165
2024-06-13 06:00:00,Houston_TX,99.24,37.35,COAST,26047.7,6,3,6,False,24,165
2024-06-13 07:00:00,Houston_TX,102.34,39.08,COAST,26711.9,7,3,6,False,24,165
2024-06-13 08:00:00,Houston_TX,104.57,40.32,COAST,26749.8,8,3,6,False,24,165
2024-06-13 09:00:00,Houston_TX,104.56,40.31,COAST,26601.7,9,3,6,False,24,165
2024-06-13 10:00:00,Houston_TX,102.37,39.09,COAST,27177.3,10,3,6,False,24,165
2024-06-13 11:00:00,Houston_TX,108.38,42.43,COAST,26733.1,11,3,6,False,24,165
2024-06-13 12:00:00,Houston_TX,112.15,44.53,COAST,26829.8,12,3,6,False,24,165
2024-06-13 13:00:00,Houston_TX,103.72,39.85,COAST,27501.8,13,3,6,False,24,165
2024-06-13 14:00:00,Houston_TX,108.92,42.73,COAST,27766.8,14,3,6,False,24,165
2024-06-13 15:00:00,Houston_TX,104.67,40.37,COAST,28107.8,15,3,6,False,24,165
2024-06-13 16:00:00,Houston_TX,103.68,39.82,COAST,28161.0,16,3,6,False,24,165
2024-06-13 17:00:00,Houston_TX,99.27,37.37,COAST,28829.6,17,3,6,False,24,165
2024-06-13 18:00:00,Houston_TX,98.99,37.22,COAST,27618.8,18,3,6,False,24,165
2024-06-13 19:00:00,Houston_TX,101.01,38.34,COAST,28164.0,19,3,6,False,24,165
2024-06-13 20:00:00,Houston_TX,97.29,36.27,COAST,27828.6,20,3,6,False,24,165
2024-06-13 21:00:00,Houston_TX,98.5,36.95,COAST,28082.5,21,3,6,False,24,165
2024-06-13 22:00:00,Houston_TX,95.84,35.47,COAST,27391.6,22,3,6,False,24,165
2024-06-13 23:00:00,Houston_TX,93.2,34.0,COAST,27269.9,23,3,6,False,24,165
2024-06-14 00:00:00,Houston_TX,96.21,35.67,COAST,27054.5,0,4,6,False,24,166
2024-06-14 01:00:00,Houston_TX,93.22,34.01,COAST,26668.5,1,4,6,False,24,166
2024-06-14 02:00:00,Houston_TX,94.99,35.0,COAST,26593.4,2,4,6,False,24,166
2024-06-14 03:00:00,Houston_TX,93.45,34.14,COAST,26193.9,3,4,6,False,24,166
2024-06-14 04:00:00,Houston_TX,96.02,35.57,COAST,26405.6,4,4,6,False,24,166
2024-06-14 05:00:00,Houston_TX,96.04,35.58,COAST,25689.0,5,4,6,False,24,166
2024-06-14 06:00:00,Houston_TX,102.33,39.07,COAST,26012.5,6,4,6,False,24,166
2024-06-14 07:00:00,Houston_TX,98.98,37.21,COAST,26608.8,7,4,6,False,24,166
2024-06-14 08:00:00,Houston_TX,105.81,41.0,COAST,25836.7,8,4,6,False,24,166
2024-06-14 09:00:00,Houston_TX,105.03,40.57,COAST,26783.8,9,4,6,False,24,166
2024-06-14 10:00:00,Houston_TX,109.71,43.17,COAST,26952.1,10,4,6,False,24,166
2024-06-14 11:00:00,Houston_TX,109.46,43.03,COAST,27299.0,11,4,6,False,24,166
2024-06-14 12:00:00,Houston_TX,112.4,44.67,COAST,26663.1,12,4,6,False,24,166
2024-06-14 13:00:00,Houston_TX,109.41,43.0,COAST,26727.7,13,4,6,False,24,166
2024-06-14 14:00:00,Houston_TX,102.85,39.36,COAST,28182.2,14,4,6,False,24,166
2024-06-14 15:00:00,Houston_TX,105.34,40.74,COAST,27981.0,15,4,6,False,24,166
2024-06-14 16:00:00,Houston_TX,100.92,38.29,COAST,28299.1,16,4,6,False,24,166
2024-06-14 17:00:00,Houston_TX,100.63,38.13,COAST,28980.0,17,4,6,False,24,166
2024-06-14 18:00:00,Houston_TX,103.63,39.79,COAST,28204.5,18,4,6,False,24,166
2024-06-14 19:00:00,Houston_TX,99.37,37.43,COAST,27151.0,19,4,6,False,24,166
2024-06-14 20:00:00,Houston_TX,94.1,34.5,COAST,27613.5,20,4,6,False,24,166
2024-06-14 21:00:00,Houston_TX,91.66,33.14,COAST,27867.3,21,4,6,False,24,166
2024-06-14 22:00:00,Houston_TX,93.01,33.89,COAST,27171.5,22,4,6,False,24,166
2024-06-14 23:00:00,Houston_TX,89.08,31.71,COAST,27022.2,23,4,6,False,24,166
2024-06-15 00:00:00,Houston_TX,90.19,32.33,COAST,22947.4,0,5,6,True,24,167
2024-06-15 01:00:00,Houston_TX,92.92,33.85,COAST,23775.2,1,5,6,True,24,167
2024-06-15 02:00:00,Houston_TX,95.83,35.46,COAST,23685.3,2,5,6,True,24,167
2024-06-15 03:00:00,Houston_TX,95.74,35.41,COAST,22464.1,3,5,6,True,24,167
2024-06-15 04:00:00,Houston_TX,90.14,32.3,COAST,23949.7,4,5,6,True,24,167
2024-06-15 05:00:00,Houston_TX,98.56,36.98,COAST,22878.4,5,5,6,True,24,167
2024-06-15 06:00:00,Houston_TX,100.05,37.81,COAST,23999.1,6,5,6,True,24,167
2024-06-15 07:00:00,Houston_TX,102.98,39.43,COAST,22662.4,7,5,6,True,24,167
2024-06-15 08:00:00,Houston_TX,107.91,42.17,COAST,23803.2,8,5,6,True,24,167
2024-06-15 09:00:00,Houston_TX,100.37,37.98,COAST,23310.5,9,5,6,True,24,167
2024-06-15 10:00:00,Houston_TX,105.32,40.73,COAST,23649.3,10,5,6,True,24,167
2024-06-15 11:00:00,Houston_TX,109.08,42.82,COAST,24239.5,11,5,6,True,24,167
2024-06-15 12:00:00,Houston_TX,103.92,39.95,COAST,23764.8,12,5,6,True,24,167
2024-06-15 13:00:00,Houston_TX,111.29,44.05,COAST,24361.3,13,5,6,True,24,167
2024-06-15 14:00:00,Houston_TX,107.72,42.07,COAST,24532.7,14,5,6,True,24,167
2024-06-15 15:00:00,Houston_TX,107.65,42.03,COAST,25060.8,15,5,6,True,24,167
2024-06-15 16:00:00,Houston_TX,102.44,39.14,COAST,25305.5,16,5,6,True,24,167
2024-06-15 17:00:00,Houston_TX,103.98,39.99,COAST,25684.9,17,5,6,True,24,167
2024-06-15 18:00:00,Houston_TX,102.54,39.19,COAST,24880.3,18,5,6,True,24,167
2024-06-15 19:00:00,Houston_TX,98.38,36.88,COAST,24747.8,19,5,6,True,24,167
2024-06-15 20:00:00,Houston_TX,96.46,35.81,COAST,24182.3,20,5,6,True,24,167
2024-06-15 21:00:00,Houston_TX,94.89,34.94,COAST,23928.4,21,5,6,True,24,167
2024-06-15 22:00:00,Houston_TX,90.79,32.66,COAST,23532.2,22,5,6,True,24,167
2024-06-15 23:00:00,Houston_TX,91.78,33.21,COAST,23795.6,23,5,6,True,24,167
2024-06-16 00:00:00,Houston_TX,91.51,33.06,COAST,23250.6,0,6,6,True,24,168
2024-06-16 01:00:00,Houston_TX,93.12,33.96,COAST,23196.1,1,6,6,True,24,168
2024-06-16 02:00:00,Houston_TX,95.46,35.26,COAST,23417.3,2,6,6,True,24,168
2024-06-16 03:00:00,Houston_TX,91.59,33.1,COAST,22645.5,3,6,6,True,24,168
2024-06-16 04:00:00,Houston_TX,95.58,35.32,COAST,23881.0,4,6,6,True,24,168
2024-06-16 05:00:00,Houston_TX,101.52,38.62,COAST,23310.8,5,6,6,True,24,168
2024-06-16 06:00:00,Houston_TX,98.03,36.68,COAST,23625.3,6,6,6,True,24,168
2024-06-16 07:00:00,Houston_TX,99.91,37.73,COAST,23326.1,7,6,6,True,24,168
2024-06-16 08:00:00,Houston_TX,104.4,40.22,COAST,23011.9,8,6,6,True,24,168
2024-06-16 09:00:00,Houston_TX,107.66,42.03,COAST,23406.7,9,6,6,True,24,168
2024-06-16 10:00:00,Houston_TX,106.85,41.58,COAST,22392.3,10,6,6,True,24,168
2024-06-16 11:00:00,Houston_TX,110.94,43.86,COAST,23971.7,11,6,6,True,24,168
2024-06-16 12:00:00,Houston_TX,110.03,43.35,COAST,24032.9,12,6,6,True,24,168
2024-06-16 13:00:00,Houston_TX,109.72,43.18,COAST,24720.4,13,6,6,True,24,168
2024-06-16 14:00:00,Houston_TX,108.2,42.34,COAST,23707.3,14,6,6,True,24,168
2024-06-16 15:00:00,Houston_TX,111.37,44.09,COAST,24552.8,15,6,6,True,24,168
2024-06-16 16:00:00,Houston_TX,103.38,39.65,COAST,24636.6,16,6,6,True,24,168
2024-06-16 17:00:00,Houston_TX,96.95,36.08,COAST,24428.1,17,6,6,True,24,168
2024-06-16 18:00:00,Houston_TX,103.9,39.95,COAST,24171.5,18,6,6,True,24,168
2024-06-16 19:00:00,Houston_TX,96.68,35.93,COAST,24114.1,19,6,6,True,24,168
2024-06-16 20:00:00,Houston_TX,96.16,35.64,COAST,24803.3,20,6,6,True,24,168
2024-06-16 21:00:00,Houston_TX,97.51,36.39,COAST,24629.3,21,6,6,True,24,168
2024-06-16 22:00:00,Houston_TX,88.96,31.64,COAST,23484.7,22,6,6,True,24,168
2024-06-16 23:00:00,Houston_TX,89.03,31.69,COAST,23819.4,23,6,6,True,24,168
2024-06-17 00:00:00,Houston_TX,87.9,31.06,COAST,26539.4,0,0,6,False,25,169
2024-06-17 01:00:00,Houston_TX,90.2,32.33,COAST,26480.3,1,0,6,False,25,169
2024-06-17 02:00:00,Houston_TX,94.08,34.49,COAST,25742.6,2,0,6,False,25,169
2024-06-17 03:00:00,Houston_TX,95.56,35.31,COAST,26109.3,3,0,6,False,25,169
2024-06-17 04:00:00,Houston_TX,96.6,35.89,COAST,25775.7,4,0,6,False,25,169
2024-06-17 05:00:00,Houston_TX,94.31,34.61,COAST,26756.6,5,0,6,False,25,169
2024-06-17 06:00:00,Houston_TX,94.13,34.52,COAST,27388.1,6,0,6,False,25,169
2024-06-17 07:00:00,Houston_TX,102.11,38.95,COAST,26330.1,7,0,6,False,25,169
2024-06-17 08:00:00,Houston_TX,102.73,39.29,COAST,25690.1,8,0,6,False,25,169
2024-06-17 09:00:00,Houston_TX,106.71,41.51,COAST,27074.1,9,0,6,False,25,169
2024-06-17 10:00:00,Houston_TX,108.59,42.55,COAST,27567.7,10,0,6,False,25,169
2024-06-17 11:00:00,Houston_TX,107.98,42.21,COAST,27734.8,11,0,6,False,25,169
2024-06-17 12:00:00,Houston_TX,109.81,43.23,COAST,27407.5,12,0,6,False,25,169
2024-06-17 13:00:00,Houston_TX,108.21,42.34,COAST,27751.9,13,0,6,False,25,169
2024-06-17 14:00:00,Houston_TX,108.16,42.31,COAST,27776.3,14,0,6,False,25,169
2024-06-17 15:00:00,Houston_TX,103.8,39.89,COAST,28224.9,15,0,6,False,25,169
2024-06-17 16:00:00,Houston_TX,103.46,39.7,COAST,28511.6,16,0,6,False,25,169
2024-06-17 17:00:00,Houston_TX,102.47,39.15,COAST,28031.9,17,0,6,False,25,169
2024-06-17 18:00:00,Houston_TX,101.96,38.87,COAST,27900.4,18,0,6,False,25,169
2024-06-17 19:00:00,Houston_TX,96.85,36.03,COAST,27800.0,19,0,6,False,25,169
2024-06-17 20:00:00,Houston_TX,97.21,36.23,COAST,27646.2,20,0,6,False,25,169
2024-06-17 21:00:00,Houston_TX,93.59,34.21,COAST,27616.7,21,0,6,False,25,169
2024-06-17 22:00:00,Houston_TX,92.69,33.71,COAST,27789.1,22,0,6,False,25,169
2024-06-17 23:00:00,Houston_TX,94.25,34.59,COAST,26620.7,23,0,6,False,25,169
2024-06-18 00:00:00,Houston_TX,86.94,30.52,COAST,26717.4,0,1,6,False,25,170
2024-06-18 01:00:00,Houston_TX,88.96,31.64,COAST,26271.2,1,1,6,False,25,170
2024-06-18 02:00:00,Houston_TX,89.29,31.83,COAST,25203.6,2,1,6,False,25,170
2024-06-18 03:00:00,Houston_TX,88.43,31.35,COAST,26190.5,3,1,6,False,25,170
2024-06-18 04:00:00,Houston_TX,94.23,34.57,COAST,26240.8,4,1,6,False,25,170
2024-06-18 05:00:00,Houston_TX,99.73,37.63,COAST,26569.3,5,1,6,False,25,170
2024-06-18 06:00:00,Houston_TX,99.21,37.34,COAST,26585.8,6,1,6,False,25,170
2024-06-18 07:00:00,Houston_TX,102.49,39.16,COAST,26347.5,7,1,6,False,25,170
2024-06-18 08:00:00,Houston_TX,106.65,41.47,COAST,26222.6,8,1,6,False,25,170
2024-06-18 09:00:00,Houston_TX,108.9,42.72,COAST,27127.8,9,1,6,False,25,170
2024-06-18 10:00:00,Houston_TX,106.68,41.49,COAST,26674.1,10,1,6,False,25,170
2024-06-18 11:00:00,Houston_TX,111.04,43.91,COAST,26668.0,11,1,6,False,25,170
2024-06-18 12:00:00,Houston_TX,108.15,42.31,COAST,27085.1,12,1,6,False,25,170
2024-06-18 13:00:00,Houston_TX,105.56,40.87,COAST,27324.6,13,1,6,False,25,170
2024-06-18 14:00:00,Houston_TX,105.37,40.76,COAST,27692.7,14,1,6,False,25,170
2024-06-18 15:00:00,Houston_TX,101.88,38.82,COAST,27757.5,15,1,6,False,25,170
2024-06-18 16:00:00,Houston_TX,101.7,38.72,COAST,27989.3,16,1,6,False,25,170
2024-06-18 17:00:00,Houston_TX,101.1,38.39,COAST,28630.0,17,1,6,False,25,170
2024-06-18 18:00:00,Houston_TX,101.93,38.85,COAST,28453.6,18,1,6,False,25,170
2024-06-18 19:00:00,Houston_TX,102.16,38.98,COAST,28149.8,19,1,6,False,25,170
2024-06-18 20:00:00,Houston_TX,92.47,33.59,COAST,27614.6,20,1,6,False,25,170
2024-06-18 21:00:00,Houston_TX,95.25,35.14,COAST,27273.1,21,1,6,False,25,170
2024-06-18 22:00:00,Houston_TX,90.39,32.44,COAST,27249.0,22,1,6,False,25,170
2024-06-18 23:00:00,Houston_TX,93.38,34.1,COAST,27084.7,23,1,6,False,25,170
2024-06-19 00:00:00,Houston_TX,91.61,33.12,COAST,26686.6,0,2,6,False,25,171
2024-06-19 01:00:00,Houston_TX,87.63,30.91,COAST,26237.9,1,2,6,False,25,171
2024-06-19 02:00:00,Houston_TX,95.33,35.18,COAST,25868.1,2,2,6,False,25,171
2024-06-19 03:00:00,Houston_TX,92.77,33.76,COAST,26015.1,3,2,6,False,25,171
2024-06-19 04:00:00,Houston_TX,94.6,34.78,COAST,27055.7,4,2,6,False,25,171
2024-06-19 05:00:00,Houston_TX,95.19,35.11,COAST,25976.9,5,2,6,False,25,171
2024-06-19 06:00:00,Houston_TX,98.3,36.83,COAST,25844.5,6,2,6,False,25,171
2024-06-19 07:00:00,Houston_TX,103.08,39.49,COAST,26233.3,7,2,6,False,25,171
2024-06-19 08:00:00,Houston_TX,103.47,39.7,COAST,27252.8,8,2,6,False,25,171
2024-06-19 09:00:00,Houston_TX,106.42,41.34,COAST,26785.2,9,2,6,False,25,171
2024-06-19 10:00:00,Houston_TX,107.77,42.1,COAST,27062.1,10,2,6,False,25,171
2024-06-19 11:00:00,Houston_TX,110.97,43.87,COAST,26512.7,11,2,6,False,25,171
2024-06-19 12:00:00,Houston_TX,107.08,41.71,COAST,26742.1,12,2,6,False,25,171
2024-06-19 13:00:00,Houston_TX,103.97,39.99,COAST,27539.1,13,2,6,False,25,171
2024-06-19 14:00:00,Houston_TX,109.53,43.07,COAST,27555.3,14,2,6,False,25,171
2024-06-19 15:00:00,Houston_TX,104.77,40.43,COAST,28092.5,15,2,6,False,25,171
2024-06-19 16:00:00,Houston_TX,106.72,41.51,COAST,27694.0,16,2,6,False,25,171
2024-06-19 17:00:00,Houston_TX,102.97,39.43,COAST,28754.6,17,2,6,False,25,171
2024-06-19 18:00:00,Houston_TX,99.61,37.56,COAST,28678.0,18,2,6,False,25,171
2024-06-19 19:00:00,Houston_TX,98.74,37.08,COAST,27317.9,19,2,6,False,25,171
2024-06-19 20:00:00,Houston_TX,100.82,38.23,COAST,27836.4,20,2,6,False,25,171
2024-06-19 21:00:00,Houston_TX,99.47,37.49,COAST,27428.3,21,2,6,False,25,171
2024-06-19 22:00:00,Houston_TX,93.18,33.99,COAST,27918.7,22,2,6,False,25,171
2024-06-19 23:00:00,Houston_TX,92.61,33.67,COAST,27233.7,23,2,6,False,25,171
2024-06-20 00:00:00,Houston_TX,94.64,34.8,COAST,26731.3,0,3,6,False,25,172
2024-06-20 01:00:00,Houston_TX,90.11,32.28,COAST,26319.5,1,3,6,False,25,172
2024-06-20 02:00:00,Houston_TX,93.86,34.36,COAST,26475.7,2,3,6,False,25,172
2024-06-20 03:00:00,Houston_TX,94.23,34.57,COAST,27203.1,3,3,6,False,25,172
2024-06-20 04:00:00,Houston_TX,96.74,35.96,COAST,27180.5,4,3,6,False,25,172
2024-06-20 05:00:00,Houston_TX,95.8,35.44,COAST,25671.4,5,3,6,False,25,172
2024-06-20 06:00:00,Houston_TX,95.98,35.54,COAST,26502.5,6,3,6,False,25,172
2024-06-20 07:00:00,Houston_TX,96.84,36.02,COAST,26446.5,7,3,6,False,25,172
2024-06-20 08:00:00,Houston_TX,101.16,38.42,COAST,26118.8,8,3,6,False,25,172
2024-06-20 09:00:00,Houston_TX,104.46,40.26,COAST,26439.5,9,3,6,False,25,172
2024-06-20 10:00:00,Houston_TX,106.15,41.19,COAST,27019.0,10,3,6,False,25,172
2024-06-20 11:00:00,Houston_TX,112.52,44.73,COAST,27525.7,11,3,6,False,25,172
2024-06-20 12:00:00,Houston_TX,110.72,43.73,COAST,27550.9,12,3,6,False,25,172
2024-06-20 13:00:00,Houston_TX,105.27,40.71,COAST,27372.5,13,3,6,False,25,172
2024-06-20 14:00:00,Houston_TX,107.75,42.08,COAST,27313.9,14,3,6,False,25,172
2024-06-20 15:00:00,Houston_TX,104.59,40.33,COAST,27099.4,15,3,6,False,25,172
2024-06-20 16:00:00,Houston_TX,103.24,39.58,COAST,28751.0,16,3,6,False,25,172
2024-06-20 17:00:00,Houston_TX,102.49,39.16,COAST,28110.6,17,3,6,False,25,172
2024-06-20 18:00:00,Houston_TX,101.5,38.61,COAST,27791.2,18,3,6,False,25,172
2024-06-20 19:00:00,Houston_TX,97.03,36.13,COAST,28071.7,19,3,6,False,25,172
2024-06-20 20:00:00,Houston_TX,98.61,37.01,COAST,27704.0,20,3,6,False,25,172
2024-06-20 21:00:00,Houston_TX,91.44,33.02,COAST,27533.3,21,3,6,False,25,172
2024-06-20 22:00:00,Houston_TX,93.04,33.91,COAST,27604.5,22,3,6,False,25,172
2024-06-20 23:00:00,Houston_TX,98.72,37.07,COAST,26948.8,23,3,6,False,25,172
2024-06-21 00:00:00,Houston_TX,92.52,33.62,COAST,25926.9,0,4,6,False,25,173
2024-06-21 01:00:00,Houston_TX,95.82,35.45,COAST,26293.0,1,4,6,False,25,173
2024-06-21 02:00:00,Houston_TX,93.26,34.04,COAST,26376.2,2,4,6,False,25,173
2024-06-21 03:00:00,Houston_TX,95.76,35.42,COAST,25914.6,3,4,6,False,25,173
2024-06-21 04:00:00,Houston_TX,95.82,35.46,COAST,25907.9,4,4,6,False,25,173
2024-06-21 05:00:00,Houston_TX,97.47,36.37,COAST,25931.0,5,4,6,False,25,173
2024-06-21 06:00:00,Houston_TX,98.01,36.67,COAST,26676.3,6,4,6,False,25,173
2024-06-21 07:00:00,Houston_TX,103.11,39.51,COAST,26903.8,7,4,6,False,25,173
2024-06-21 08:00:00,Houston_TX,101.83,38.8,COAST,27057.7,8,4,6,False,25,173
2024-06-21 09:00:00,Houston_TX,107.28,41.82,COAST,26381.4,9,4,6,False,25,173
2024-06-21 10:00:00,Houston_TX,109.6,43.11,COAST,26667.5,10,4,6,False,25,173
2024-06-21 11:00:00,Houston_TX,108.61,42.56,COAST,26632.4,11,4,6,False,25,173
2024-06-21 12:00:00,Houston_TX,107.25,41.8,COAST,28076.3,12,4,6,False,25,173
2024-06-21 13:00:00,Houston_TX,108.83,42.68,COAST,27346.3,13,4,6,False,25,173
2024-06-21 14:00:00,Houston_TX,106.12,41.18,COAST,27723.3,14,4,6,False,25,173
2024-06-21 15:00:00,Houston_TX,107.96,42.2,COAST,27746.3,15,4,6,False,25,173
2024-06-21 16:00:00,Houston_TX,99.38,37.44,COAST,28202.0,16,4,6,False,25,173
2024-06-21 17:00:00,Houston_TX,101.19,38.44,COAST,27913.9,17,4,6,False,25,173
2024-06-21 18:00:00,Houston_TX,94.99,34.99,COAST,27886.9,18,4,6,False,25,173
2024-06-21 19:00:00,Houston_TX,94.15,34.53,COAST,27571.8,19,4,6,False,25,173
2024-06-21 20:00:00,Houston_TX,99.37,37.43,COAST,26792.3,20,4,6,False,25,173
2024-06-21 21:00:00,Houston_TX,96.54,35.86,COAST,27641.8,21,4,6,False,25,173
2024-06-21 22:00:00,Houston_TX,91.24,32.91,COAST,27636.9,22,4,6,False,25,173
2024-06-21 23:00:00,Houston_TX,88.48,31.38,COAST,27531.3,23,4,6,False,25,173
2024-06-22 00:00:00,Houston_TX,84.56,29.2,COAST,23811.6,0,5,6,True,25,174
2024-06-22 01:00:00,Houston_TX,90.89,32.71,COAST,23567.9,1,5,6,True,25,174
2024-06-22 02:00:00,Houston_TX,99.1,37.28,COAST,23159.1,2,5,6,True,25,174
2024-06-22 03:00:00,Houston_TX,95.4,35.22,COAST,23405.2,3,5,6,True,25,174
2024-06-22 04:00:00,Houston_TX,94.57,34.76,COAST,22975.5,4,5,6,True,25,174
2024-06-22 05:00:00,Houston_TX,99.06,37.26,COAST,23505.1,5,5,6,True,25,174
2024-06-22 06:00:00,Houston_TX,96.07,35.59,COAST,23073.1,6,5,6,True,25,174
2024-06-22 07:00:00,Houston_TX,101.3,38.5,COAST,22258.0,7,5,6,True,25,174
2024-06-22 08:00:00,Houston_TX,104.22,40.12,COAST,23349.9,8,5,6,True,25,174
2024-06-22 09:00:00,Houston_TX,105.41,40.79,COAST,23561.6,9,5,6,True,25,174
2024-06-22 10:00:00,Houston_TX,108.88,42.71,COAST,23241.6,10,5,6,True,25,174
2024-06-22 11:00:00,Houston_TX,108.56,42.53,COAST,24075.8,11,5,6,True,25,174
2024-06-22 12:00:00,Houston_TX,109.64,43.14,COAST,24535.5,12,5,6,True,25,174
2024-06-22 13:00:00,Houston_TX,105.98,41.1,COAST,23772.8,13,5,6,True,25,174
2024-06-22 14:00:00,Houston_TX,109.15,42.86,COAST,24712.1,14,5,6,True,25,174
2024-06-22 15:00:00,Houston_TX,109.7,43.17,COAST,24931.2,15,5,6,True,25,174
2024-06-22 16:00:00,Houston_TX,101.55,38.64,COAST,24378.6,16,5,6,True,25,174
2024-06-22 17:00:00,Houston_TX,99.82,37.68,COAST,24756.1,17,5,6,True,25,174
2024-06-22 18:00:00,Houston_TX,103.31,39.62,COAST,24321.5,18,5,6,True,25,174
2024-06-22 19:00:00,Houston_TX,97.42,36.35,COAST,24352.8,19,5,6,True,25,174
2024-06-22 20:00:00,Houston_TX,99.48,37.49,COAST,24389.7,20,5,6,True,25,174
2024-06-22 21:00:00,Houston_TX,93.21,34.01,COAST,24701.7,21,5,6,True,25,174
2024-06-22 22:00:00,Houston_TX,96.68,35.93,COAST,23805.1,22,5,6,True,25,174
2024-06-22 23:00:00,Houston_TX,92.57,33.65,COAST,23264.3,23,5,6,True,25,174
2024-06-23 00:00:00,Houston_TX,92.63,33.68,COAST,21930.2,0,6,6,True,25,175
2024-06-23 01:00:00,Houston_TX,96.17,35.65,COAST,22920.2,1,6,6,True,25,175
2024-06-23 02:00:00,Houston_TX,92.15,33.42,COAST,22662.6,2,6,6,True,25,175
2024-06-23 03:00:00,Houston_TX,91.97,33.32,COAST,23262.2,3,6,6,True,25,175
2024-06-23 04:00:00,Houston_TX,94.86,34.92,COAST,23279.8,4,6,6,True,25,175
2024-06-23 05:00:00,Houston_TX,99.04,37.25,COAST,22553.2,5,6,6,True,25,175
2024-06-23 06:00:00,Houston_TX,96.07,35.59,COAST,23332.9,6,6,6,True,25,175
2024-06-23 07:00:00,Houston_TX,103.65,39.8,COAST,23103.4,7,6,6,True,25,175
2024-06-23 08:00:00,Houston_TX,102.63,39.24,COAST,23261.3,8,6,6,True,25,175
2024-06-23 09:00:00,Houston_TX,108.51,42.5,COAST,23328.8,9,6,6,True,25,175
2024-06-23 10:00:00,Houston_TX,100.92,38.29,COAST,24095.8,10,6,6,True,25,175
2024-06-23 11:00:00,Houston_TX,105.74,40.97,COAST,24124.0,11,6,6,True,25,175
2024-06-23 12:00:00,Houston_TX,103.76,39.87,COAST,24135.6,12,6,6,True,25,175
2024-06-23 13:00:00,Houston_TX,105.64,40.91,COAST,24695.6,13,6,6,True,25,175
2024-06-23 14:00:00,Houston_TX,107.53,41.96,COAST,24423.6,14,6,6,True,25,175
2024-06-23 15:00:00,Houston_TX,105.19,40.66,COAST,24639.7,15,6,6,True,25,175
2024-06-23 16:00:00,Houston_TX,103.35,39.64,COAST,24972.9,16,6,6,True,25,175
2024-06-23 17:00:00,Houston_TX,101.65,38.7,COAST,24825.2,17,6,6,True,25,175
2024-06-23 18:00:00,Houston_TX,100.49,38.05,COAST,24278.0,18,6,6,True,25,175
2024-06-23 19:00:00,Houston_TX,95.39,35.22,COAST,25289.2,19,6,6,True,25,175
2024-06-23 20:00:00,Houston_TX,97.75,36.53,COAST,24786.9,20,6,6,True,25,175
2024-06-23 21:00:00,Houston_TX,95.98,35.54,COAST,23715.4,21,6,6,True,25,175
2024-06-23 22:00:00,Houston_TX,94.02,34.45,COAST,23667.4,22,6,6,True,25,175
2024-06-23 23:00:00,Houston_TX,93.64,34.25,COAST,23459.9,23,6,6,True,25,175
2024-06-24 00:00:00,Houston_TX,92.73,33.74,COAST,25740.5,0,0,6,False,26,176
2024-06-24 01:00:00,Houston_TX,97.35,36.3,COAST,26494.8,1,0,6,False,26,176
2024-06-24 02:00:00,Houston_TX,92.84,33.8,COAST,26950.9,2,0,6,False,26,176
2024-06-24 03:00:00,Houston_TX,93.56,34.2,COAST,26504.9,3,0,6,False,26,176
2024-06-24 04:00:00,Houston_TX,94.1,34.5,COAST,26973.7,4,0,6,False,26,176
2024-06-24 05:00:00,Houston_TX,95.34,35.19,COAST,26182.7,5,0,6,False,26,176
2024-06-24 06:00:00,Houston_TX,96.88,36.04,COAST,26455.2,6,0,6,False,26,176
2024-06-24 07:00:00,Houston_TX,99.84,37.69,COAST,25979.4,7,0,6,False,26,176
2024-06-24 08:00:00,Houston_TX,103.81,39.9,COAST,26556.9,8,0,6,False,26,176
2024-06-24 09:00:00,Houston_TX,106.48,41.38,COAST,27176.3,9,0,6,False,26,176
2024-06-24 10:00:00,Houston_TX,107.04,41.69,COAST,27230.4,10,0,6,False,26,176
2024-06-24 11:00:00,Houston_TX,105.8,41.0,COAST,27551.5,11,0,6,False,26,176
2024-06-24 12:00:00,Houston_TX,110.24,43.47,COAST,27178.6,12,0,6,False,26,176
2024-06-24 13:00:00,Houston_TX,109.56,43.09,COAST,27905.1,13,0,6,False,26,176
2024-06-24 14:00:00,Houston_TX,106.52,41.4,COAST,28318.4,14,0,6,False,26,176
